date,open,close,high,low,volume,amount
2023-11-15,304.0,304.5,305.0,298.99,6896.0,208557980.0
2023-11-16,304.0,300.88,304.0,298.15,5125.0,154471287.0
2023-11-17,301.0,303.1,303.33,298.2,6647.0,200861867.0
2023-11-20,298.89,295.45,302.0,293.79,8866.0,263117622.0
2023-11-21,296.0,296.36,300.8,292.05,7681.0,228972747.0
2023-11-22,296.28,290.25,296.28,289.57,7174.0,209866016.0
2023-11-23,290.14,294.73,295.0,287.97,4374.0,127785339.0
2023-11-24,291.0,292.77,295.97,288.55,5395.0,157757133.0
2023-11-27,286.27,283.8,291.57,280.81,14561.0,414268312.0
2023-11-28,284.09,287.49,287.49,280.2,11222.0,318122125.0
2023-11-29,287.49,293.0,293.77,285.01,10188.0,297008111.0
2023-11-30,294.0,299.0,299.0,290.19,8690.0,255115796.0
2023-12-01,294.8,282.5,294.88,277.0,18707.0,529110500.0
2023-12-04,282.5,273.0,282.5,272.0,16338.0,450170453.0
2023-12-05,272.27,267.78,275.33,267.35,9943.0,269820128.0
2023-12-06,269.98,270.86,273.19,263.58,11174.0,300607205.0
2023-12-07,270.89,271.94,274.21,266.13,9894.0,267785105.0
2023-12-08,271.12,285.98,285.98,271.12,18630.0,520271686.0
2023-12-11,282.0,276.7,283.01,274.6,14491.0,403339560.0
2023-12-12,276.54,267.29,279.47,264.52,15649.0,419388693.0
2023-12-13,266.99,263.5,268.49,263.5,14136.0,375933072.0
2023-12-14,266.32,264.24,268.44,264.07,9646.0,257259742.0
2023-12-15,264.21,267.99,273.88,264.21,10636.0,287455769.0
2023-12-18,268.07,273.5,274.73,263.51,9836.0,266727877.0
2023-12-19,273.8,268.5,274.5,266.3,7384.0,198654798.0
2023-12-20,268.64,270.0,273.68,267.71,8048.0,218663240.0
2023-12-21,269.6,275.47,278.46,268.86,7801.0,214611373.0
2023-12-22,275.17,276.74,280.88,273.12,7649.0,212103445.0
2023-12-25,275.91,280.35,287.07,274.99,9218.0,259758761.0
2023-12-26,279.95,280.0,281.0,275.12,7709.0,214384285.0
2023-12-27,280.01,279.1,281.97,275.5,6950.0,193873420.0
2023-12-28,279.1,282.4,285.2,278.32,8420.0,238280588.0
2023-12-29,282.76,282.95,287.0,282.01,6087.0,172971260.0
2024-01-02,282.37,277.43,285.72,276.89,6722.0,188324113.0
2024-01-03,277.61,281.0,282.28,274.99,8405.0,235460282.0
2024-01-04,281.0,268.0,281.86,266.37,10935.0,295677787.0
2024-01-05,266.51,272.97,277.3,266.51,8194.0,224318269.0
2024-01-08,269.99,262.26,274.5,261.8,8420.0,222635166.0
2024-01-09,261.49,265.81,268.77,261.49,8363.0,222600028.0
2024-01-10,263.1,272.07,273.87,263.06,8427.0,227533107.0
2024-01-11,271.25,282.46,283.23,269.96,10547.0,294318714.0
2024-01-12,280.0,287.27,289.2,279.02,10004.0,286266238.0
2024-01-15,283.02,290.15,292.92,282.0,8980.0,259429415.0
2024-01-16,290.0,299.79,303.59,286.0,15836.0,473422745.0
2024-01-17,300.0,294.78,302.5,294.0,11358.0,338474989.0
2024-01-18,292.5,294.0,295.21,286.53,10643.0,309332913.0
2024-01-19,293.12,299.42,303.5,292.99,11048.0,330074883.0
2024-01-22,297.4,286.34,297.88,282.9,10652.0,308734884.0
2024-01-23,286.0,283.68,289.41,275.25,12445.0,348968988.0
2024-01-24,300.09,288.0,300.49,283.0,20178.0,584331099.0
2024-01-25,288.0,288.02,292.1,283.57,14646.0,422421809.0
2024-01-26,288.99,300.1,302.67,287.0,15775.0,470677286.0
2024-01-29,303.09,289.61,303.1,281.51,18500.0,534950691.0
2024-01-30,289.0,292.51,301.0,288.74,16590.0,491265349.0
2024-01-31,289.5,287.12,295.87,285.31,14400.0,417305484.0
2024-02-01,286.26,293.52,299.88,284.22,13724.0,401559520.0
2024-02-02,298.81,296.32,303.48,289.2,15491.0,462307899.0
2024-02-05,297.21,299.83,303.18,288.0,21668.0,641633882.0
2024-02-06,299.83,311.3,319.77,291.11,25910.0,798991629.0
2024-02-07,312.25,339.0,340.08,308.81,31259.0,1037338673.0
2024-02-08,339.01,324.91,355.0,320.33,28597.0,951500810.0
2024-02-19,326.0,325.54,330.0,316.41,21923.0,707249754.0
2024-02-20,324.2,329.29,333.07,315.0,18623.0,600473529.0
2024-02-21,329.19,322.3,329.19,320.11,15216.0,494006169.0
2024-02-22,321.0,319.15,322.5,316.14,14171.0,450989575.0
2024-02-23,321.0,316.68,322.46,307.7,17575.0,550864072.0
2024-02-26,319.28,327.3,329.99,317.01,16978.0,549737761.0
2024-02-27,327.0,326.75,327.45,318.0,14917.0,481517065.0
2024-02-28,325.0,318.74,326.02,317.05,13941.0,448196535.0
2024-02-29,316.33,325.77,328.0,316.0,14764.0,473081210.0
2024-03-01,326.44,324.0,329.0,321.23,16864.0,548302165.0
2024-03-04,324.46,332.11,334.98,321.6,13692.0,453147004.0
2024-03-05,331.99,341.7,343.08,328.55,16592.0,563198183.0
2024-03-06,341.7,344.28,347.45,337.98,11019.0,378339723.0
2024-03-07,343.48,330.0,347.71,328.73,13744.0,460982747.0
2024-03-08,331.97,330.7,334.99,327.0,11097.0,367893958.0
2024-03-11,330.0,338.46,338.8,328.3,9798.0,328493811.0
2024-03-12,336.5,344.8,346.48,336.03,11588.0,396766580.0
2024-03-13,343.17,333.18,353.6,331.73,16256.0,549104852.0
2024-03-14,330.03,330.0,336.0,327.32,10616.0,351720620.0
2024-03-15,339.82,326.86,339.82,322.27,11577.0,377181516.0
2024-03-18,327.97,332.29,336.0,324.51,11659.0,386324441.0
2024-03-19,333.29,331.6,335.38,323.03,12614.0,416237203.0
2024-03-20,333.0,332.0,334.49,326.2,10975.0,363268068.0
2024-03-21,331.66,324.28,332.87,318.18,15713.0,508131110.0
2024-03-22,323.69,326.28,329.59,320.0,12000.0,391626999.0
2024-03-25,325.97,339.16,345.55,325.11,17570.0,597584934.0
2024-03-26,338.0,344.35,350.88,337.5,12997.0,448955981.0
2024-03-27,343.23,342.01,349.88,339.0,12519.0,432682274.0
2024-03-28,341.67,341.93,347.69,334.33,11301.0,385663842.0
2024-03-29,344.41,342.57,345.0,335.0,9850.0,333644797.0
2024-04-01,345.0,336.96,349.65,336.33,15689.0,537116185.0
2024-04-02,339.0,335.75,339.0,332.33,9813.0,328577680.0
2024-04-03,335.75,337.94,344.98,335.75,12636.0,429256686.0
2024-04-08,338.0,334.35,347.0,331.11,13380.0,452061864.0
2024-04-09,334.05,337.99,339.5,330.0,10216.0,343727528.0
2024-04-10,337.04,336.0,337.99,326.66,11666.0,389364831.0
2024-04-11,334.99,354.0,357.77,331.33,26339.0,925734273.0
2024-04-12,354.06,348.0,358.06,345.27,17324.0,608582567.0
2024-04-15,347.0,353.2,360.0,345.0,16703.0,587611957.0
2024-04-16,354.0,349.89,359.38,348.39,12050.0,425628534.0
2024-04-17,349.92,374.6,374.6,347.96,21537.0,781435228.0
2024-04-18,371.2,375.73,385.85,367.15,17662.0,665976750.0
2024-04-19,373.2,375.16,377.5,367.2,11104.0,413990926.0
2024-04-22,374.9,382.41,391.63,374.9,14339.0,549176410.0
2024-04-23,380.26,375.99,385.0,370.25,9549.0,358198680.0
2024-04-24,375.99,384.6,385.67,372.12,7989.0,303347450.0
2024-04-25,385.44,373.79,387.7,369.2,13676.0,510853168.0
2024-04-26,373.79,382.3,388.76,373.05,11536.0,440987193.0
2024-04-29,382.3,412.99,419.88,382.3,25803.0,1047725183.0
2024-04-30,411.0,425.02,428.06,409.42,16745.0,707871158.0
2024-05-06,436.0,458.0,465.0,432.03,22993.0,1024451108.0
2024-05-07,457.0,441.3,457.0,439.0,17811.0,791146724.0
2024-05-08,442.41,444.88,448.8,437.02,11750.0,520417626.0
2024-05-09,443.78,446.0,453.4,438.0,10946.0,487216838.0
2024-05-10,444.7,463.3,468.0,442.05,13659.0,628393519.0
2024-05-13,455.33,465.1,469.99,451.0,17180.0,793910833.0
2024-05-14,464.0,463.0,469.85,454.0,11413.0,526159771.0
2024-05-15,462.0,446.1,464.0,443.53,17828.0,798587943.0
2024-05-16,444.36,432.49,446.0,427.3,28159.0,1225773196.0
2024-05-17,430.88,428.6,436.79,418.31,18943.0,806410254.0
2024-05-20,424.93,426.74,431.99,419.33,12726.0,540763767.0
2024-05-21,422.3,433.91,438.88,422.16,16727.0,726552795.0
2024-05-22,433.9,420.01,434.91,420.0,14326.0,606459044.0
2024-05-23,420.04,424.85,425.88,416.06,11976.0,505362171.0
2024-05-24,426.0,424.9,432.26,420.22,9317.0,398443000.0
2024-05-27,420.0,417.74,423.64,404.2,24259.0,1003755038.0
2024-05-28,416.9,416.15,422.98,412.85,8393.0,349832919.0
2024-05-29,415.28,418.0,420.0,410.01,11524.0,479034003.0
2024-05-30,413.0,418.26,426.88,413.0,9608.0,404847310.0
2024-05-31,418.23,416.86,425.95,414.0,8974.0,375931957.0
2024-06-03,419.32,438.18,443.01,414.1,18376.0,797880190.0
2024-06-04,435.99,439.16,441.86,426.18,14966.0,651558391.0
2024-06-05,439.2,428.89,440.88,427.17,10292.0,444573503.0
2024-06-06,430.0,424.0,430.0,421.33,8996.0,381921118.0
2024-06-07,424.85,412.45,424.85,406.6,17744.0,733295628.0
2024-06-11,404.21,400.8,410.0,393.0,26296.0,1056234019.0
2024-06-12,403.3,412.69,415.0,400.8,18691.0,766812465.0
2024-06-13,412.0,416.0,419.47,408.99,12093.0,501244301.0
2024-06-14,413.39,401.94,421.0,401.94,20586.0,841049403.0
2024-06-17,406.0,411.47,422.94,399.44,20607.0,850007572.0
2024-06-18,415.0,413.0,415.0,402.06,13806.0,565489809.0
2024-06-19,413.0,405.0,415.5,404.0,7695.0,313982395.0
2024-06-20,408.0,408.5,411.79,403.68,8537.0,348965692.0
2024-06-21,408.5,413.28,417.01,405.06,8699.0,357806605.0
2024-06-24,410.12,404.76,417.5,402.35,10267.0,421166151.0
2024-06-25,405.0,405.49,415.9,400.11,12530.0,511554922.0
2024-06-26,401.3,397.0,407.97,394.41,12671.0,505309008.0
2024-06-27,397.6,393.2,398.0,390.39,11747.0,462447415.0
2024-06-28,393.19,392.6,399.38,389.58,8993.0,354801816.0
2024-07-01,390.97,387.34,393.86,382.33,8886.0,344977628.0
2024-07-02,387.33,378.12,393.88,374.21,17155.0,651265269.0
2024-07-03,381.5,373.18,381.5,372.0,9022.0,338409077.0
2024-07-04,373.86,378.81,387.82,370.46,11980.0,458720020.0
2024-07-05,375.02,379.86,383.01,369.0,9523.0,357773126.0
2024-07-08,379.4,380.2,382.45,372.78,9146.0,346468464.0
2024-07-09,375.74,374.6,378.0,369.44,10985.0,409956738.0
2024-07-10,372.0,367.66,374.0,360.2,15269.0,557068913.0
2024-07-11,369.79,365.64,371.87,359.0,12813.0,465604785.0
2024-07-12,364.02,376.62,378.82,362.64,11684.0,436605434.0
2024-07-15,357.93,342.24,357.93,322.0,37954.0,1286759601.0
2024-07-16,338.6,332.68,343.58,330.48,22941.0,769834277.0
2024-07-17,333.0,331.99,334.98,324.08,14654.0,483372240.0
2024-07-18,332.83,334.36,339.8,328.0,13823.0,464056430.0
2024-07-19,332.0,332.63,336.97,329.3,11197.0,372605091.0
2024-07-22,331.65,337.96,344.44,330.01,14309.0,485282258.0
2024-07-23,339.37,320.67,339.37,320.67,13540.0,441692030.0
2024-07-24,318.82,307.02,318.82,299.06,27944.0,857067487.0
2024-07-25,305.12,296.2,307.37,295.02,14088.0,422209987.0
2024-07-26,298.84,298.04,303.74,296.4,13559.0,406081368.0
2024-07-29,298.87,303.68,311.0,298.87,19250.0,585318932.0
2024-07-30,302.0,292.69,302.0,287.25,17860.0,519551301.0
2024-07-31,293.27,314.64,314.8,285.33,22902.0,700769493.0
2024-08-01,314.0,302.88,316.0,302.0,19780.0,606244251.0
2024-08-02,301.58,292.91,304.58,292.19,13214.0,392244465.0
2024-08-05,291.72,284.0,300.16,281.09,15680.0,451394152.0
2024-08-06,284.99,282.0,288.72,278.07,15923.0,447977216.0
2024-08-07,281.77,286.5,291.36,275.64,16190.0,461157093.0
2024-08-08,201.38,202.51,204.31,196.61,16298.0,328120735.0
2024-08-09,201.3,202.84,207.14,201.3,16554.0,336323343.0
2024-08-12,204.8,212.58,215.11,199.01,28933.0,608738558.0
2024-08-13,214.0,213.0,217.57,208.32,19761.0,419385841.0
2024-08-14,213.0,214.17,215.67,206.51,18720.0,396604856.0
2024-08-15,214.17,205.95,214.17,205.23,19986.0,416295891.0
2024-08-16,206.0,209.0,210.45,204.95,15287.0,318164037.0
2024-08-19,208.5,198.91,208.5,193.0,41282.0,821911733.0
2024-08-20,199.0,199.88,200.91,196.5,17694.0,351451272.0
2024-08-21,199.87,201.93,203.0,197.02,14254.0,285936606.0
2024-08-22,202.9,204.1,205.39,200.25,13442.0,273814374.0
2024-08-23,204.21,217.38,218.85,203.0,30398.0,649680668.0
2024-08-26,219.0,222.48,225.45,216.3,24169.0,534830659.0
2024-08-27,225.0,224.15,226.98,218.31,16413.0,366502190.0
2024-08-28,222.5,225.0,226.97,219.34,12004.0,267957862.0
2024-08-29,219.0,219.98,222.78,212.66,17326.0,379142571.0
2024-08-30,215.0,226.4,229.85,214.6,26817.0,601899244.0
2024-09-02,228.4,218.89,231.95,218.8,20961.0,469862732.0
2024-09-03,218.99,230.0,231.45,217.12,24564.0,560017148.0
2024-09-04,226.09,232.8,237.99,226.07,21917.0,512050527.0
2024-09-05,233.0,238.98,239.59,230.64,14409.0,340232341.0
2024-09-06,238.95,233.5,244.48,233.48,16053.0,381893683.0
2024-09-09,233.0,229.88,236.34,224.11,21087.0,481824959.0
2024-09-10,226.8,227.52,231.5,226.59,10468.0,238863705.0
2024-09-11,227.6,237.44,237.88,225.0,17989.0,421223377.0
2024-09-12,238.0,238.3,242.08,234.25,16254.0,386707724.0
2024-09-13,237.28,237.03,244.0,235.58,21483.0,515737751.0
